nct_id,nlm_download_date_description,study_first_submitted_date,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_submitted_qc_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_month_year,start_date_type,start_date,verification_month_year,verification_date,completion_month_year,completion_date_type,completion_date,primary_completion_month_year,primary_completion_date_type,primary_completion_date,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,updated_at,source_class,delayed_posting,expanded_access_nctid,expanded_access_status_for_nctid,fdaaa801_violation,baseline_type_units_analyzed,patient_registry,completion_year,labels,ticker,cik,title,score,is_pharma_sic,sic_description,outcome_category,intervention_types,intervention_names,modality,error,pubchem_verified_small_molecule_or_peptide,resolution_method,n_filings_checked,verified_filing_url,verified_filing_date,verified_context,ctod_original_outcome_category,ctod_original_label,label_correction_reason,car,price_beta,price_anchor_date,price_pull_error,needs_reverification
NCT02914522,,2016-09-22,2021-03-23,,2021-03-23,2016-09-22,2016-09-26,ESTIMATED,2021-03-23,2021-04-21,ACTUAL,,,,2021-03-23,2021-04-21,ACTUAL,2016-11-14,ACTUAL,2016-11-14,2021-03,2021-03-31,2020-03-31,ACTUAL,2020-03-31,2020-03-31,ACTUAL,2020-03-31,,INTERVENTIONAL,SELECTION,Safety Analysis Set for the Induction Study (Cohorts A and B) included all participants who took at least 1 dose of study drug in the Induction Study.,Study to Evaluate the Efficacy and Safety of Filgotinib in the Induction and Maintenance of Remission in Adults With Moderately to Severely Active Ulcerative Colitis,"Combined Phase 2b/3, Double-Blind, Randomized, Placebo-Controlled Studies Evaluating the Efficacy and Safety of Filgotinib in the Induction and Maintenance of Remission in Subjects With Moderately to Severely Active Ulcerative Colitis",COMPLETED,,PHASE3,1351.0,ACTUAL,Gilead Sciences,,11.0,,,f,,,,t,t,f,,,,,,,,,NO,,2024-10-15 17:57:15.52547,2024-10-15 17:57:15.52547,INDUSTRY,,,,,,,2020,1.0,GILD,882095.0,"GILEAD SCIENCES, INC.",100.0,True,"Biological Products, (No Diagnostic Substances)",success,DRUG,Filgotinib,small_molecule_candidate,,True,edgar_primary,13,https://www.sec.gov/Archives/edgar/data/882095/000088209520000016/exhibit991earningspres.htm,2020-07-30,"re research strategy through data on dose-dependent immune responses with vesatolimod, an investigational toll-like receptor 7 (TL7R) agonist. &#8226; In inflammatory diseases, new data were presented at the European E-Congress of Rheumatology 2020. The presentation included new analyses from two clinical trials conducted in partnership with Galapagos NV (&#8220;Galapagos&#8221;), which evaluated filgotinib, an investigational, oral, selective JAK inhibitor, in adults with psoriatic arthritis. Gilead and Galapagos also announced positive topline results from a Phase 2b&#47;3 trial evaluating filgotinib in moderately to severely active ulcerative colitis. Filgotinib demonstrated greater efficacy compared with placebo in the induction and maintenance of remission in the SELECTION trial, while rates of",success,1.0,,-0.153843823739429,0.4199977557708179,2020-07-30,,False
NCT01926587,,2013-08-18,,,2021-06-15,2013-08-20,2013-08-21,ESTIMATED,,,,,,,2021-06-15,2021-06-16,ACTUAL,2013-08,,2013-08-31,2021-06,2021-06-30,2021-02-16,ACTUAL,2021-02-16,2020-12-08,ACTUAL,2020-12-08,,INTERVENTIONAL,,,Phase II Part 2 Expansion of Oral Rigosertib in Combination With Azacitidine,"A Phase I/II, Multi-center, Dose-escalating Study of the Tolerability, Pharmacokinetics, and Clinical Activity of the Combined Administration of Oral Rigosertib With Azacitidine in Patients With Myelodysplastic Syndrome or Acute Myeloid Leukemia",COMPLETED,,PHASE1/PHASE2,45.0,ACTUAL,"Traws Pharma, Inc.",,1.0,,,f,,,,f,,,,,,,,,,,,,2024-10-16 05:56:55.696496,2024-10-16 05:56:55.696496,INDUSTRY,,,,,,,2021,1.0,TRAW,1130598.0,"Traws Pharma, Inc.",100.0,True,Pharmaceutical Preparations,success,DRUG;DRUG,oral rigosertib;Azacitidine,small_molecule_candidate,,True,edgar_primary,21,https://www.sec.gov/Archives/edgar/data/1130598/000110465921023945/tm215954d5_ex99-1.htm,2021-02-16," agents designed to disrupt specific cellular pathways that are important for cancer cell proliferation. &nbsp; Onconova&#8217;s novel, proprietary multi-kinase inhibitor ON 123300 is currently in a dose-escalation and expansion Phase 1 trial in China, and a dose-escalation and expansion Phase 1 trial is planned in the U.S. to commence in the first half of 2021. Onconova&#8217;s product candidate oral rigosertib is currently in a dose-escalation and expansion Phase 1 investigator-initiated study targeting patients with KRAS+ lung adenocarcinoma in combination with nivolumab. In addition, Onconova has commenced preclinical work investigating rigosertib in COVID-19. For more information, please visit www.onconova.com. &nbsp; &nbsp; &nbsp; &nbsp; Forward-Looking Statements &nbsp; Some of the statements in t",success,1.0,,1.168524759478248,0.8122765583591302,2021-02-16,,False
NCT04806503,,2021-03-16,2023-07-14,2023-05-01,2024-06-17,2021-03-16,2021-03-19,ACTUAL,2023-08-07,2023-08-30,ACTUAL,,2023-08-30,ACTUAL,2024-06-17,2024-06-20,ACTUAL,2021-06-30,ACTUAL,2021-06-30,2024-06,2024-06-30,2022-10-14,ACTUAL,2022-10-14,2022-07-27,ACTUAL,2022-07-27,,INTERVENTIONAL,READER,,A Dose-ranging Study to Evaluate the Safety and Efficacy of UNR844 in Subjects With Presbyopia.,"A Randomized, Placebo-controlled, Double-masked, Multi-center, Dose-ranging Study to Evaluate the Safety, and Efficacy of UNR844 in Subjects With Presbyopia",TERMINATED,,PHASE2,234.0,ACTUAL,Novartis,,5.0,,The study was discontinued by the Sponsor because it did not achieve the primary objective.,f,,,,f,t,f,,,,,,,,https://clinicalstudydatarequest.com/,YES,"Novartis is committed to sharing with qualified external researchers, access to patient-level data and supporting clinical documents from eligible studies. These requests are reviewed and approved by an independent review panel on the basis of scientific merit. All data provided is anonymized to respect the privacy of patients who have participated in the trial in line with applicable laws and regulations.~This trial data availability is according to the criteria and process described on https://www.clinicalstudydatarequest.com/.",2024-10-15 08:14:39.389798,2024-10-15 08:14:39.389798,INDUSTRY,,,,,,,2022,0.0,NVS,1114448.0,NOVARTIS AG,100.0,True,Pharmaceutical Preparations,failure_efficacy_safety,DRUG,UNR844,needs_name_lookup,,True,edgar_primary,15,https://www.sec.gov/Archives/edgar/data/1114448/000137036822000077/a221025-99_1.htm,2022-10-25,"ased on findings suggestive of potential peripheral neuropathy in some participants. Study update to be provided following assessment Denosumab Integrated Ph1/3 clinical trial ROSALIA met primary endpoints, confirming proposed biosimilar denosumab matches reference product in terms of pharmacokinetics, pharmacodynamics, efficacy, safety and immunogenicity in postmenopausal women with osteoporosis UNR844 Interim analysis of the Ph2b dose ranging study evaluating safety and efficacy in patients aged 45-55 years with presbyopia did not meet its primary endpoint of demonstrating a statistically significant dose response at Month 3. Based on these results, Novartis has taken the decision to discontinue the Ph2b study and UNR844 program Capital structure and net debt Retaining a good balance between i",failure_efficacy_safety,0.0,,-0.0115728811255148,0.1398956782609242,2022-10-25,,False
NCT05094050,,2021-10-20,,,2023-03-22,2021-10-20,2021-10-26,ACTUAL,,,,,,,2023-03-22,2023-03-24,ACTUAL,2022-01-18,ACTUAL,2022-01-18,2023-03,2023-03-31,2023-03-17,ACTUAL,2023-03-17,2023-03-17,ACTUAL,2023-03-17,,INTERVENTIONAL,,,Study to Assess How ABBV-951 is Absorbed When Administered at Different Subcutaneous Sites of Adult Participants With Parkinson's Disease,Parkinson's Disease: A Comparative Study of Levodopa and Carbidopa Bioavailability Following Foslevodopa/Foscarbidopa Infusion at Different Subcutaneous Sites in Parkinson's Disease Patients,COMPLETED,,PHASE1,16.0,ACTUAL,AbbVie,,4.0,,,f,,,,f,t,f,,,f,,,,,,NO,,2024-10-15 18:09:14.201958,2024-10-15 18:09:14.201958,INDUSTRY,,,,,,,2023,1.0,ABBV,1551152.0,AbbVie Inc.,100.0,True,Pharmaceutical Preparations,success,DRUG,ABBV-951,needs_name_lookup,,True,edgar_primary,17,https://www.sec.gov/Archives/edgar/data/1551152/000110465923124047/tm2332303d1_ex99-2.htm,2023-12-06,"ism Exploratory Phase 2a study in dementia-related apathy is ongoing December 6, 2023 11 Creating a More Robust Neuroscience Pipeline Phase 1 Phase 2 Phase 3 / Registrational Under Regulatory Review ABBVIE NEUROSCIENCE PROGRAMS ABBV-CLS-7262 (elF2B Activator) Vanishing White Matter Disease ABBV-916 (A-beta Antibody) Alzheimer&#x2019;s Disease Progression Botox (SNARE) Episodic Migraine Prevention ABBV-951 (Dopamine Receptor Agonist) Advanced Parkinson&#x2019;s Disease ABBV-932 (D2/D3 Agonist) Bipolar Depression ABBV-552 (SV2A Modulator) Alzheimer&#x2019;s Disease Cognition ABBV-CLS-7262 (elF2B Activator) Amyotrophic Lateral Sclerosis Botox (SNARE) Essential Tremor Elezanumab (RGMa Inhibitor) Stroke Elezanumab (RGMa Inhibitor) Spinal Cord Injury AL002 (TREM2 Agonist) Alzheimer&#x2019;s Disease Prog",success,1.0,,0.0777322944772494,-0.0177812447428296,2023-12-06,,False
NCT04045145,,2019-07-31,2024-06-20,2022-06-20,2024-07-17,2019-08-01,2019-08-05,ACTUAL,2024-07-17,2024-07-18,ACTUAL,,2024-07-18,ACTUAL,2024-07-17,2024-07-18,ACTUAL,2019-12-12,ACTUAL,2019-12-12,2024-07,2024-07-31,2021-07-02,ACTUAL,2021-07-02,2021-07-02,ACTUAL,2021-07-02,,INTERVENTIONAL,,All participants who received at least 1 dose of study drug.,"Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of NBI-74788 (Crinecerfont) in Pediatric Participants With Congenital Adrenal Hyperplasia","A Phase 2, Open-Label, Multiple-Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of NBI-74788 in Pediatric Subjects With Congenital Adrenal Hyperplasia",COMPLETED,,PHASE2,8.0,ACTUAL,Neurocrine Biosciences,,1.0,,,f,,,,t,t,f,,,,,,,,,NO,,2024-10-17 04:03:03.505017,2024-10-17 04:03:03.505017,INDUSTRY,,,,,,,2021,1.0,NBIX,914475.0,NEUROCRINE BIOSCIENCES INC,100.0,True,"Biological Products, (No Diagnostic Substances)",success,DRUG,Crinecerfont,small_molecule_candidate,,True,edgar_primary,10,https://www.sec.gov/Archives/edgar/data/914475/000091447521000046/nbix-20210630exhibit991.htm,2021-08-03,gton Disease Study Fully Enrolled with Registrational Top-Line Data Expected by Year-End Tardive Dyskinesia MTPC Submitted Marketing Authorization with Ministry of Health and Welfare in Japan Dyskinesia Due to Cerebral Palsy (Neurological Indication) Initiating Registrational Study in 2H 2021 Adjunctive Treatment in Schizophrenia (Psychiatric Indication) Initiating Registrational Study in 2H 2021 Crinecerfont Congenital Adrenal Hyperplasia (Adult) Enrolling Registrational Study Congenital Adrenal Hyperplasia (Pediatric) Enrolling Registrational Study Luvadaxistat (NBI-1065844) Cognitive Impairment Associated with Schizophrenia (CIAS) Initiating Phase 2 Study in 2H 2021 NBI-1065845 Inadequate Response to Treatment in Major Depressive Disorder (MDD) Initiating Phase 2 Study in 2H 2021 NBI-1065846 Anhedo,success,1.0,,-0.1430912096576131,0.5976155841430651,2021-08-03,,False
NCT03811574,,2019-01-18,2021-11-17,,2022-02-23,2019-01-18,2019-01-22,ACTUAL,2022-02-23,2022-03-22,ACTUAL,,,,2022-02-23,2022-03-22,ACTUAL,2019-01-21,ACTUAL,2019-01-21,2022-02,2022-02-28,2020-11-20,ACTUAL,2020-11-20,2020-11-20,ACTUAL,2020-11-20,,INTERVENTIONAL,STEP 6,Full analysis set (FAS) included all randomised participants.,STEP 6: Research Study Investigating How Well Semaglutide Works in People Living With Overweight or Obesity,Effect and Safety of Semaglutide Once-weekly in East Asian Subjects With Overweight or Obesity,COMPLETED,,PHASE3,401.0,ACTUAL,Novo Nordisk A/S,,4.0,,,f,,,,f,t,f,,,t,,,,,https://www.novonordisk-trials.com,YES,According to the Novo Nordisk disclosure commitment on novonordisk-trials.com,2024-10-15 18:15:15.515763,2024-10-15 18:15:15.515763,INDUSTRY,,,,,,,2020,1.0,NVO,353278.0,NOVO NORDISK A S,90.32258064516128,True,Pharmaceutical Preparations,success,DRUG,Semaglutide,small_molecule_candidate,,True,edgar_primary,85,https://www.sec.gov/Archives/edgar/data/353278/000117184320008357/f6k_120420.htm,2020-12-04,"he Securities Exchange Act of 1934. &nbsp; Yes [&nbsp;&nbsp;]&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;No [X] &nbsp; If &ldquo;Yes&rdquo; is marked, indicate below the file number assigned to the registrant in connection with Rule 12g-32(b):82-________ &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Novo Nordisk files for US FDA regulatory approval of once- weekly semaglutide 2.4 mg for weight management &nbsp; &nbsp; Bagsv&aelig;rd, Denmark, 4 December 2020 &ndash; Novo Nordisk today announced the submission of a new drug application (NDA) to the US Food and Drug Administration (FDA) for subcutaneous semaglutide 2.4 mg, a once-weekly glucagon-like peptide-1 (GLP-1) analogue for chronic weight management. A priority review voucher has been applied to the NDA, leading ",success,1.0,,-0.0917044700528772,0.2672645121044384,2020-12-04,,False
NCT01889238,,2013-06-26,2018-07-26,2016-03-21,2024-02-07,2013-06-26,2013-06-28,ESTIMATED,2018-07-26,2018-08-22,ACTUAL,2016-03-21,2016-04-22,ESTIMATED,2024-02-07,2024-02-12,ACTUAL,2013-06-12,ACTUAL,2013-06-12,2024-02,2024-02-29,2024-01-10,ACTUAL,2024-01-10,2015-03-01,ACTUAL,2015-03-01,,INTERVENTIONAL,,Intent-to-treat (ITT) population included all enrolled participants who had positive androgen receptor (AR+) breast cancer as assessed by central review and received at least 1 dose of study drug.,"Safety and Efficacy Study of Enzalutamide in Patients With Advanced, Androgen Receptor-Positive, Triple Negative Breast Cancer","A PHASE 2, SINGLE-ARM, OPEN-LABEL, MULTICENTER STUDY OF THE CLINICAL ACTIVITY AND SAFETY OF ENZALUTAMIDE IN PATIENTS WITH ADVANCED, ANDROGEN RECEPTOR-POSITIVE, TRIPLE-NEGATIVE BREAST CANCER",COMPLETED,,PHASE2,118.0,ACTUAL,Pfizer,"As per change in planned analysis, AR low population (all enrolled participants who had AR nuclear staining \> 0%, \< 10% assessed centrally) was not analyzed for efficacy and duration of response, time to response were not analyzed for any population",1.0,,,f,,,,,,,,,,,,,,https://www.pfizer.com/science/clinical_trials/trial_data_and_results/data_requests,YES,"Pfizer will provide access to individual de-identified participant data and related study documents (e.g. protocol, Statistical Analysis Plan (SAP), Clinical Study Report (CSR)) upon request from qualified researchers, and subject to certain criteria, conditions, and exceptions. Further details on Pfizer's data sharing criteria and process for requesting access can be found at: https://www.pfizer.com/science/clinical_trials/trial_data_and_results/data_requests.",2024-10-15 08:43:11.341025,2024-10-15 08:43:11.341025,INDUSTRY,,,,,,,2024,1.0,PFE,78003.0,PFIZER INC,100.0,True,Pharmaceutical Preparations,success,DRUG,Enzalutamide,small_molecule_candidate,,True,edgar_primary,12,https://www.sec.gov/Archives/edgar/data/78003/000007800324000017/pfe-12312023xex99.htm,2024-01-30,"l now be reviewed by the EC to decide whether to approve the vaccine. This decision is expected in the coming weeks and will apply to all 27 European Union (EU) member states plus Iceland, Liechtenstein and Norway. &#9642; Talzenna (talazoparib) &#8211; In January 2024, Pfizer announced that the EC approved Talzenna, an oral poly ADP-ribose polymerase (PARP) inhibitor, in combination with Xtandi (enzalutamide), for the treatment of adult patients with metastatic castration-resistant prostate cancer (mCRPC) in whom chemotherapy is not clinically indicated. With this approval, Talzenna is now the first and only PARP inhibitor licensed in the EU for use with Xtandi for patients with mCRPC, with or without gene mutations. The approval is valid in all 27 EU member states plus Iceland, Liechtenstein and Nor",success,1.0,,0.1428752582875078,0.0604359345822008,2024-01-30,,False
NCT04349098,,2020-04-14,2021-10-05,,2023-01-19,2020-04-14,2020-04-16,ACTUAL,2021-10-27,2021-11-01,ACTUAL,,,,2023-01-19,2023-01-20,ACTUAL,2020-04-17,ACTUAL,2020-04-17,2023-01,2023-01-31,2020-10-05,ACTUAL,2020-10-05,2020-10-05,ACTUAL,2020-10-05,,INTERVENTIONAL,Coronavirus,PV 1-6 population included participants randomized into the study under protocol versions 1-6.,Evaluation of Activity and Safety of Oral Selinexor in Participants With Severe COVID-19 Infection,A Phase 2 Randomized Single-Blind Study to Evaluate the Activity and Safety of Low Dose Oral Selinexor (KPT-330) in Patients With Severe COVID-19 Infection,COMPLETED,,PHASE2,190.0,ACTUAL,Karyopharm Therapeutics Inc,,2.0,,,f,,,,t,t,f,,,,,,,,,UNDECIDED,,2024-10-17 04:03:03.505017,2024-10-17 04:03:03.505017,INDUSTRY,,,,,,,2020,1.0,KPTI,1503802.0,Karyopharm Therapeutics Inc.,100.0,True,Pharmaceutical Preparations,success,DRUG,Selinexor,small_molecule_candidate,,True,edgar_primary,11,https://www.sec.gov/Archives/edgar/data/1503802/000119312520283919/d67495dex991.htm,2020-11-02,"nt of advanced or metastatic solid tumors, and (iii)&nbsp;combination data with topotecan for the treatment of advanced or metastatic solid tumors. The Company believes that the encouraging results from these combination studies warrant further research into the potential utility of XPOVIO in solid tumors and will help Karyopharm further prioritize future clinical development activities. Low Dose Selinexor in Development for COVID-19 &nbsp; &#149; &nbsp; Presented Phase 2 Data at COVID-19 Focused Medical Meeting. Selinexor data was highlighted recently in an oral presentation at the International Society for Influenza and Other Respiratory Virus Diseases Antiviral Group (ISIRV-AVG) Virtual Conference on Therapeutics for COVID-19. While the results of the Phase 2 study demonstrated encouraging anti-",success,1.0,,0.0489746217971683,1.3314048897157895,2020-11-02,,False
NCT02928224,,2016-08-16,2020-05-06,2019-12-19,2023-12-01,2016-10-06,2016-10-10,ESTIMATED,2020-06-19,2020-07-14,ACTUAL,2019-12-19,2019-12-20,ACTUAL,2023-12-01,2023-12-21,ACTUAL,2016-10-13,ACTUAL,2016-10-13,2023-12,2023-12-31,2022-11-10,ACTUAL,2022-11-10,2019-02-11,ACTUAL,2019-02-11,,INTERVENTIONAL,BEACON CRC,"The baseline analysis population consists of the Full Analysis Set (FAS). For participants in the CSLI, the FAS includes all participants who received at least 1 dose of study drug and had at least 1 post treatment assessment, which may include death. For the randomized Phase 3 portion of the study, the FAS consists of all randomized participants.",Study of Encorafenib + Cetuximab Plus or Minus Binimetinib vs. Irinotecan/Cetuximab or Infusional 5-Fluorouracil (5-FU)/Folinic Acid (FA)/Irinotecan (FOLFIRI)/Cetuximab With a Safety Lead-in of Encorafenib + Binimetinib + Cetuximab in Patients With BRAF V600E-mutant Metastatic Colorectal Cancer,"A Multicenter, Randomized, Open-label, 3-Arm Phase 3 Study of Encorafenib + Cetuximab Plus or Minus Binimetinib vs. Irinotecan/Cetuximab or Infusional 5-Fluorouracil (5-FU)/Folinic Acid (FA)/Irinotecan (FOLFIRI)/Cetuximab With a Safety Lead-in of Encorafenib + Binimetinib + Cetuximab in Patients With BRAF V600E-mutant Metastatic Colorectal Cancer",COMPLETED,,PHASE3,702.0,ACTUAL,Pfizer,,3.0,,,f,,,,t,t,,,,,,,,,https://www.pfizer.com/science/clinical_trials/trial_data_and_results/data_requests,YES,"Pfizer will provide access to individual de-identified participant data and related study documents (e.g. protocol, Statistical Analysis Plan (SAP), Clinical Study Report (CSR)) upon request from qualified researchers, and subject to certain criteria, conditions, and exceptions. Further details on Pfizer's data sharing criteria and process for requesting access can be found at: https://www.pfizer.com/science/clinical_trials/trial_data_and_results/data_requests.",2024-10-15 18:21:29.411215,2024-10-15 18:21:29.411215,INDUSTRY,,,,,,,2022,1.0,PFE,78003.0,PFIZER INC,100.0,True,Pharmaceutical Preparations,success,DRUG;DRUG,Encorafenib;Binimetinib,small_molecule_candidate,,True,edgar_primary,12,https://www.sec.gov/Archives/edgar/data/78003/000119312523068538/d408093dex992.htm,2023-03-13,"6; Xtandi (enzalutamide) is developed and marketed in the U.S. in collaboration with Astellas. &#8226; Orgovyx&#8482; (relugolix) is co-developed and commercialized in the U.S. in collaboration witM h yovant Sciences. &#174; &#8226; Bavencio (avelumab) is co-developed and co-commercialized in collaboration with Merck KGaA, Darmstadt, Germany. &#8226; Pfizer has exclusive rights toBra ftovi&#174; (encorafenib) and Mektovi&#174; (binimetinib) in the U.S. and Canada. Pfizer has granted Ono Pharmaceutical Co. Ltd. exclusive rights to commercialize the products in Japan and South Korea, M edison in Israel, and Pierre Fabre in all other countries. &#8226; Pfizer has a co-development and co -commercialization collaboration agreement with Arvinas for ARV -471. 19 Footnotes (Page 3 of 3) (3) Adjusted income a",success,1.0,,-0.0056618938773153,0.3253850685015864,2023-03-13,,False
NCT03889639,,2019-03-01,2022-12-07,2021-01-19,2023-03-07,2019-03-23,2019-03-26,ACTUAL,2023-03-07,2023-03-08,ACTUAL,,2023-03-08,ACTUAL,2023-03-07,2023-03-08,ACTUAL,2019-03-29,ACTUAL,2019-03-29,2023-03,2023-03-31,2020-01-02,ACTUAL,2020-01-02,2020-01-02,ACTUAL,2020-01-02,,INTERVENTIONAL,,"Baseline analysis was performed on randomized population that included any participant who had been allocated to a randomly assigned treatment, regardless of whether the treatment kit was used.",Dose-finding Study for SAR442168 in Relapsing Multiple Sclerosis,"A Phase 2b Dose-finding Study for SAR442168, a Bruton's Tyrosine Kinase Inhibitor, in Participants With Relapsing Multiple Sclerosis",COMPLETED,,PHASE2,130.0,ACTUAL,Sanofi,,8.0,,,f,,,,t,t,f,,,,,,,,,YES,"Qualified researchers may request access to patient level data and related study documents including the clinical study report, study protocol with any amendments, blank case report form, statistical analysis plan, and dataset specifications. Patient level data will be anonymized and study documents will be redacted to protect the privacy of trial participants. Further details on Sanofi's data sharing criteria, eligible studies, and process for requesting access can be found at: https://vivli.org",2024-10-16 16:32:11.32067,2024-10-16 16:32:11.32067,INDUSTRY,,,,,,,2020,1.0,SNY,1121404.0,Sanofi,100.0,True,Pharmaceutical Preparations,success,DRUG;DRUG;DRUG,SAR442168;Placebo;Locally approved intravenous contrast medium for contrast enhanced magnetic resonance imaging (MRI),needs_name_lookup,,True,edgar_primary,44,https://www.sec.gov/Archives/edgar/data/1121404/000119312520026621/d860609dex991.htm,2020-02-06,"#128;5.99 up 6.8% at CER. &nbsp; &nbsp; &#149; &nbsp; Full-year 2019 IFRS EPS of &#128;2.24 (down 35.1% (2) ), reflecting a &#128;3.6&nbsp;billion impairment charge mainly related to Eloctate &reg; . &nbsp; &nbsp; &#149; &nbsp; Board proposes annual dividend of &#128;3.15, the 26th consecutive increase in dividend. Significant R&amp;D advances and regulatory milestones &nbsp; &nbsp; &#149; &nbsp; SAR442168, a BTK inhibitor, achieved proof of concept in relapsing multiple sclerosis; phase 3 program to be initiated mid-2020. &nbsp; &nbsp; &#149; &nbsp; Dupixent &reg; submitted to FDA (priority review) and EMA as first biologic for children aged 6-11 years with atopic dermatitis. &nbsp; &nbsp; &#149; &nbsp; Dupixent &reg; phase 3 pivotal studies initiated in bullous pemphigoid, chronic spontaneous urt",success,1.0,,-0.0490189862214566,0.2196022436009148,2020-02-06,,False
